node1,node2,relations
concerner,cuisine,[]
cuisine,japonais,[]
donner,référence,[]
mets,apéritif,[]
mets,japonais,"[{""id"": 441082438, ""node1"": 114839, ""node2"": 34713, ""type"": 17, ""w"": -36.0}]"
mets,proche,[]
poche,œuf,[]
nom,mets,[]
bâton,encre,[]
former,qui,[]
concombre,mer,"[{""id"": 97847658, ""node1"": 31570, ""node2"": 146105, ""type"": 0, ""w"": 17.0}, {""id"": 97356438, ""node1"": 31570, ""node2"": 146105, ""type"": 10, ""w"": 16.0}, {""id"": 97356453, ""node1"": 31570, ""node2"": 146105, ""type"": 15, ""w"": 26.0}]"
spécialité,former,[]
connu,goût,[]
goût,rare,[]
projet,autre,[]
