node1,node2,relations
concerner,alimentation,[]
produit,base,[]
base,fromage,[]
produit,fondre,[]
forme,pâte,[]
pâte,couleur,[]
couleur,jaune,"[{""id"": 70620, ""node1"": 40056, ""node2"": 86711, ""type"": 0, ""w"": 509.95}, {""id"": 232491, ""node1"": 40056, ""node2"": 86711, ""type"": 8, ""w"": 158.0}, {""id"": 1038921079, ""node1"": 40056, ""node2"": 86711, ""type"": 9, ""w"": 26.0}, {""id"": 199365, ""node1"": 40056, ""node2"": 86711, ""type"": 17, ""w"": 249.0}, {""id"": 11348203, ""node1"": 40056, ""node2"": 86711, ""type"": 28, ""w"": 38.0}, {""id"": 53246445, ""node1"": 40056, ""node2"": 86711, ""type"": 35, ""w"": 51.0}, {""id"": 3159743, ""node1"": 40056, ""node2"": 86711, ""type"": 106, ""w"": 29.0}, {""id"": 1522478, ""node1"": 40056, ""node2"": 86711, ""type"": 666, ""w"": 15.0}]"
pot,verre,"[{""id"": 214332, ""node1"": 142367, ""node2"": 144497, ""type"": 0, ""w"": 113.0}, {""id"": 553491, ""node1"": 142367, ""node2"": 144497, ""type"": 5, ""w"": 143.0}, {""id"": 379181, ""node1"": 142367, ""node2"": 144497, ""type"": 8, ""w"": 84.0}, {""id"": 376056095, ""node1"": 142367, ""node2"": 144497, ""type"": 50, ""w"": 26.0}, {""id"": 998193396, ""node1"": 142367, ""node2"": 144497, ""type"": 666, ""w"": 3.0}]"
préparation,pain,"[{""id"": 601611809, ""node1"": 33634, ""node2"": 61283, ""type"": 0, ""w"": 42.0}]"
faire,produit,"[{""id"": 319665003, ""node1"": 87528, ""node2"": 32667, ""type"": 0, ""w"": 29.0}]"
fait,faire,"[{""id"": 199580, ""node1"": 104957, ""node2"": 87528, ""type"": 0, ""w"": 70.0}, {""id"": 85350609, ""node1"": 104957, ""node2"": 87528, ""type"": 5, ""w"": -32.0}, {""id"": 301956, ""node1"": 104957, ""node2"": 87528, ""type"": 19, ""w"": 60.0}, {""id"": 29145051, ""node1"": 104957, ""node2"": 87528, ""type"": 35, ""w"": 48.0}, {""id"": 1063196, ""node1"": 104957, ""node2"": 87528, ""type"": 40, ""w"": 52.0}, {""id"": 648859366, ""node1"": 104957, ""node2"": 87528, ""type"": 99, ""w"": 30.0}]"
faire,expert,[]
fabrication,produit,"[{""id"": 862072, ""node1"": 143005, ""node2"": 32667, ""type"": 0, ""w"": 30.0}]"
protéine,lait,"[{""id"": 254667289, ""node1"": 114815, ""node2"": 86296, ""type"": 0, ""w"": 649.78}, {""id"": 9982046, ""node1"": 114815, ""node2"": 86296, ""type"": 10, ""w"": 4.0}, {""id"": 763805279, ""node1"": 114815, ""node2"": 86296, ""type"": 51, ""w"": 5.0}, {""id"": 988951236, ""node1"": 114815, ""node2"": 86296, ""type"": 666, ""w"": 2.0}]"
substance,modifier,[]
liste,ingrédient,[]
pourcent,fromage,[]
