node1,node2,relations
titre,marmite,[]
marmite,espagnol,[]
poivre,sel,"[{""id"": 12368540, ""node1"": 139597, ""node2"": 13260, ""type"": 0, ""w"": 52.0}, {""id"": 1074615768, ""node1"": 139597, ""node2"": 13260, ""type"": 6, ""w"": -25.0}, {""id"": 1046576040, ""node1"": 139597, ""node2"": 13260, ""type"": 8, ""w"": 20.0}, {""id"": 288425680, ""node1"": 139597, ""node2"": 13260, ""type"": 35, ""w"": 51.0}, {""id"": 770758757, ""node1"": 139597, ""node2"": 13260, ""type"": 75, ""w"": 27.0}]"
marmite,oignon,[]
oignon,poivron,[]
poivron,rouge,"[{""id"": 273173, ""node1"": 38257, ""node2"": 86356, ""type"": 0, ""w"": 151.0}, {""id"": 1944118, ""node1"": 38257, ""node2"": 86356, ""type"": 17, ""w"": 36.0}, {""id"": 3160591, ""node1"": 38257, ""node2"": 86356, ""type"": 106, ""w"": 11.0}]"
blanc,poulet,"[{""id"": 9356626, ""node1"": 15196, ""node2"": 146261, ""type"": 0, ""w"": 50.0}, {""id"": 97329786, ""node1"": 15196, ""node2"": 146261, ""type"": 10, ""w"": 29.0}, {""id"": 1933499, ""node1"": 15196, ""node2"": 146261, ""type"": 35, ""w"": 45.0}, {""id"": 14659361, ""node1"": 15196, ""node2"": 146261, ""type"": 42, ""w"": 29.0}, {""id"": 1663131, ""node1"": 15196, ""node2"": 146261, ""type"": 666, ""w"": 1.0}]"
oignon,blanc,"[{""id"": 414999234, ""node1"": 123307, ""node2"": 15196, ""type"": 0, ""w"": 29.0}, {""id"": 1780353, ""node1"": 123307, ""node2"": 15196, ""type"": 17, ""w"": 29.0}, {""id"": 3161217, ""node1"": 123307, ""node2"": 15196, ""type"": 106, ""w"": 9.0}, {""id"": 1767140, ""node1"": 123307, ""node2"": 15196, ""type"": 666, ""w"": 3.0}]"
eau,paprika,[]
paprika,bouillon,[]
bouillon,volaille,"[{""id"": 4238162, ""node1"": 146582, ""node2"": 70493, ""type"": 777, ""w"": 10.0}]"
marmite,marmite,"[{""id"": 1077159684, ""node1"": 146096, ""node2"": 146096, ""type"": 0, ""w"": 30.0}, {""id"": 315195, ""node1"": 146096, ""node2"": 146096, ""type"": 19, ""w"": 53.0}]"
couper,blanc,[]
couper,poivron,"[{""id"": 15085692, ""node1"": 128828, ""node2"": 38257, ""type"": 14, ""w"": 30.0}]"
diluer,cube,[]
cube,volaille,[]
cube,eau,[]
couper,chorizo,[]
mélanger,oignon,"[{""id"": 93547212, ""node1"": 37151, ""node2"": 123307, ""type"": 14, ""w"": 30.0}]"
oignon,poulet,[]
mélanger,cumin,[]
mélanger,paprika,[]
paprika,piment,"[{""id"": 1469462, ""node1"": 116439, ""node2"": 128791, ""type"": 0, ""w"": 55.0}, {""id"": 723925, ""node1"": 116439, ""node2"": 128791, ""type"": 5, ""w"": 78.0}]"
démarrer,mode,[]
mode,dorer,[]
minute,remuer,[]
remuer,temps,[]
ajouter,riz,[]
saler,bouillon,[]
saler,chorizo,[]
saler,poivrez,[]
saler,minute,[]
minute,cuisson,[]
cuisson,pression,[]
