node1,node2,relations
réunion,ingrédient,[]
sel,gros,"[{""id"": 188164, ""node1"": 13260, ""node2"": 88096, ""type"": 0, ""w"": 60.0}, {""id"": 645838, ""node1"": 13260, ""node2"": 88096, ""type"": 17, ""w"": 60.0}]"
réunion,sel,[]
sel,vinaigre,"[{""id"": 796849792, ""node1"": 13260, ""node2"": 145443, ""type"": 0, ""w"": 28.0}]"
vinaigre,gingembre,[]
gingembre,coriandre,[]
coriandre,safran,"[{""id"": 926450705, ""node1"": 61977, ""node2"": 84746, ""type"": 0, ""w"": 20.0}]"
safran,carotte,[]
safran,tomate,[]
safran,poivron,[]
poivron,rouge,"[{""id"": 273173, ""node1"": 38257, ""node2"": 86356, ""type"": 0, ""w"": 151.0}, {""id"": 1944118, ""node1"": 38257, ""node2"": 86356, ""type"": 17, ""w"": 36.0}, {""id"": 3160591, ""node1"": 38257, ""node2"": 86356, ""type"": 106, ""w"": 11.0}]"
safran,chou-fleur,[]
réunion,haricot,[]
réunion,vert,[]
réunion,huile,[]
piment,petit,[]
réunion,piment,[]
réunion,citron,[]
saladier,étape,[]
nettoyer,chou-fleur,[]
bouquet,petit,"[{""id"": 400550, ""node1"": 34381, ""node2"": 55222, ""type"": 17, ""w"": 59.0}]"
garder,tige,[]
tige,dur,[]
reste,chou-fleur,[]
préparation,autre,[]
mettre,bouquet,"[{""id"": 478070894, ""node1"": 132366, ""node2"": 34381, ""type"": 0, ""w"": 31.0}, {""id"": 478070893, ""node1"": 132366, ""node2"": 34381, ""type"": 14, ""w"": 100.0}]"
bouquet,chou-fleur,"[{""id"": 915058688, ""node1"": 34381, ""node2"": 111894, ""type"": 0, ""w"": 20.0}]"
couper,rondelle,"[{""id"": 797551061, ""node1"": 128828, ""node2"": 71106, ""type"": 0, ""w"": 24.0}]"
haricot,vert,"[{""id"": 369652, ""node1"": 114886, ""node2"": 26976, ""type"": 0, ""w"": 294.0}, {""id"": 1774168, ""node1"": 114886, ""node2"": 26976, ""type"": 17, ""w"": 26.0}, {""id"": 3163694, ""node1"": 114886, ""node2"": 26976, ""type"": 106, ""w"": 18.0}, {""id"": 1764962, ""node1"": 114886, ""node2"": 26976, ""type"": 666, ""w"": 3.0}]"
nuit,tout,[]
égoutter,chou-fleur,[]
légume,tout,[]
mettre,légume,[]
pot,grand,"[{""id"": 247109, ""node1"": 142367, ""node2"": 23178, ""type"": 17, ""w"": 56.0}]"
pot,terre,"[{""id"": 207888, ""node1"": 142367, ""node2"": 25705, ""type"": 0, ""w"": 176.0}, {""id"": 166940, ""node1"": 142367, ""node2"": 25705, ""type"": 9, ""w"": 60.0}, {""id"": 96927981, ""node1"": 142367, ""node2"": 25705, ""type"": 50, ""w"": 17.0}, {""id"": 1072103821, ""node1"": 142367, ""node2"": 25705, ""type"": 666, ""w"": 2.0}]"
oignon,petit,"[{""id"": 96738917, ""node1"": 123307, ""node2"": 55222, ""type"": 17, ""w"": 27.0}]"
ajouter,légume,[]
tomate,petit,"[{""id"": 1525081, ""node1"": 22138, ""node2"": 55222, ""type"": 666, ""w"": 1.0}]"
laver,tomate,[]
tomate,vert,"[{""id"": 1967747, ""node1"": 22138, ""node2"": 26976, ""type"": 17, ""w"": 27.0}, {""id"": 3164033, ""node1"": 22138, ""node2"": 26976, ""type"": 106, ""w"": 13.0}]"
passer,ajouter,[]
ajouter,pot,[]
passer,poivron,[]
poivron,flamme,[]
flamme,vif,[]
devenir,peau,[]
devenir,eau,[]
eau,froid,"[{""id"": 432163, ""node1"": 65012, ""node2"": 49803, ""type"": 17, ""w"": 74.0}]"
retirer,graine,[]
couper,pulpe,[]
légume,autre,[]
mouiller,tout,[]
tout,vinaigre,[]
vinaigre,blanc,"[{""id"": 2151639, ""node1"": 145443, ""node2"": 15196, ""type"": 0, ""w"": 125.0}, {""id"": 8546217, ""node1"": 145443, ""node2"": 15196, ""type"": 106, ""w"": 1.0}]"
éplucher,gingembre,"[{""id"": 31848777, ""node1"": 59879, ""node2"": 77020, ""type"": 14, ""w"": 58.0}]"
piment,fort,"[{""id"": 1947, ""node1"": 128791, ""node2"": 54186, ""type"": 0, ""w"": 91.0}, {""id"": 97869203, ""node1"": 128791, ""node2"": 54186, ""type"": 17, ""w"": 10.0}, {""id"": 1524854, ""node1"": 128791, ""node2"": 54186, ""type"": 666, ""w"": 2.0}]"
mélange,obtenir,[]
huile,olive,"[{""id"": 143577, ""node1"": 141971, ""node2"": 238, ""type"": 0, ""w"": 441.0}, {""id"": 580646, ""node1"": 141971, ""node2"": 238, ""type"": 5, ""w"": 35.0}, {""id"": 214590, ""node1"": 141971, ""node2"": 238, ""type"": 8, ""w"": 101.0}, {""id"": 9972834, ""node1"": 141971, ""node2"": 238, ""type"": 9, ""w"": 10.0}, {""id"": 96691611, ""node1"": 141971, ""node2"": 238, ""type"": 35, ""w"": 34.0}, {""id"": 1808072, ""node1"": 141971, ""node2"": 238, ""type"": 42, ""w"": 92.0}, {""id"": 653727906, ""node1"": 141971, ""node2"": 238, ""type"": 666, ""w"": 5.0}]"
ajouter,coriandre,[]
retirer,légume,[]
légume,vinaigre,"[{""id"": 3861827, ""node1"": 120603, ""node2"": 145443, ""type"": 777, ""w"": 10.0}]"
égoutter,bien,[]
bocal,verre,"[{""id"": 437763, ""node1"": 109384, ""node2"": 144497, ""type"": 0, ""w"": 87.0}, {""id"": 106939492, ""node1"": 109384, ""node2"": 144497, ""type"": 50, ""w"": 22.0}, {""id"": 988431929, ""node1"": 109384, ""node2"": 144497, ""type"": 666, ""w"": 3.0}]"
essuyer,citron,[]
linge,fin,"[{""id"": 331156344, ""node1"": 92471, ""node2"": 144718, ""type"": 17, ""w"": 28.0}]"
laisser,note,[]
oignon,oignon,"[{""id"": 96738918, ""node1"": 123307, ""node2"": 123307, ""type"": 9, ""w"": 10.0}, {""id"": 319673, ""node1"": 123307, ""node2"": 123307, ""type"": 19, ""w"": 51.0}, {""id"": 93902843, ""node1"": 123307, ""node2"": 123307, ""type"": 50, ""w"": 34.0}, {""id"": 376040283, ""node1"": 123307, ""node2"": 123307, ""type"": 51, ""w"": 34.0}, {""id"": 10717775, ""node1"": 123307, ""node2"": 123307, ""type"": 777, ""w"": 1.0}]"
