node1,node2,relations
coriandre,cumin,[]
coriandre,poudre,[]
poudre,farine,"[{""id"": 2206156, ""node1"": 139470, ""node2"": 127629, ""type"": 0, ""w"": 142.0}, {""id"": 362954, ""node1"": 139470, ""node2"": 127629, ""type"": 8, ""w"": 151.0}, {""id"": 9976810, ""node1"": 139470, ""node2"": 127629, ""type"": 10, ""w"": 4.0}, {""id"": 9065573, ""node1"": 139470, ""node2"": 127629, ""type"": 20, ""w"": 51.0}, {""id"": 1590401, ""node1"": 139470, ""node2"": 127629, ""type"": 35, ""w"": 58.0}, {""id"": 1782941, ""node1"": 139470, ""node2"": 127629, ""type"": 666, ""w"": 11.0}]"
poudre,pois,[]
poudre,fève,[]
poudre,paprika,"[{""id"": 796957863, ""node1"": 139470, ""node2"": 116439, ""type"": 0, ""w"": 22.0}]"
paprika,basilic,[]
paprika,frais,[]
paprika,mixeur,[]
mixeur,robot,"[{""id"": 899180654, ""node1"": 78314, ""node2"": 12875, ""type"": 0, ""w"": 23.0}]"
mixeur,pâtissier,"[{""id"": 800620431, ""node1"": 78314, ""node2"": 31618, ""type"": 156, ""w"": 30.0}]"
mixeur,cuillère,[]
cuillère,bois,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]"
cuillère,réfrigérateur,[]
mixer,balance,[]
balance,cuisine,[]
balance,étape,[]
tremper,pois,[]
eau,heure,[]
tremper,égoutter,[]
cuire,le,[]
cuire,minute,[]
passer,fève,[]
tout,main,"[{""id"": 1017956950, ""node1"": 136232, ""node2"": 81934, ""type"": 17, ""w"": -5.0}]"
ajouter,eau,[]
eau,nécessaire,[]
rassembler,pâte,[]
minimum,minute,[]
façonner,trentaine,[]
trentaine,boulette,[]
boulette,grosseur,[]
grosseur,pièce,[]
papier,absorber,[]
servir,chaud,[]
sauce,petit,[]
servir,tomate,"[{""id"": 766577881, ""node1"": 7888, ""node2"": 22138, ""type"": 13, ""w"": 29.0}]"
