node1,node2,relations
concerner,cuisine,[]
spécialité,culinaire,"[{""id"": 477435, ""node1"": 49537, ""node2"": 347, ""type"": 0, ""w"": 32.0}]"
préparer,lui,[]
soupe,velouté,"[{""id"": 188691, ""node1"": 117152, ""node2"": 83664, ""type"": 0, ""w"": 98.0}, {""id"": 3148401, ""node1"": 117152, ""node2"": 83664, ""type"": 8, ""w"": 52.0}, {""id"": 96653750, ""node1"": 117152, ""node2"": 83664, ""type"": 20, ""w"": 54.0}, {""id"": 1029365499, ""node1"": 117152, ""node2"": 83664, ""type"": 67, ""w"": 26.0}]"
soupe,avoir,[]
base,bouillon,[]
avoir,coriandre,[]
coriandre,long,[]
bouillon,jaunâtre,[]
bouillon,appeler,[]
verser,bouillon,[]
bouillon,produit,[]
produit,manioc,[]
crevette,sécher,[]
bol,faire,[]
manioc,râpé,[]
presser,celui-ci,[]
préparer,presser,[]
presser,extraire,"[{""id"": 9358107, ""node1"": 47617, ""node2"": 103148, ""type"": 0, ""w"": 39.0}, {""id"": 53623094, ""node1"": 47617, ""node2"": 103148, ""type"": 5, ""w"": 64.0}, {""id"": 2259469, ""node1"": 47617, ""node2"": 103148, ""type"": 35, ""w"": 35.0}]"
extraire,jus,"[{""id"": 599215017, ""node1"": 103148, ""node2"": 53310, ""type"": 14, ""w"": 31.0}]"
donne,fécule,[]
fécule,fin,[]
liquide,jaunâtre,"[{""id"": 278294730, ""node1"": 140315, ""node2"": 84104, ""type"": 17, ""w"": 26.0}, {""id"": 278660211, ""node1"": 140315, ""node2"": 84104, ""type"": 106, ""w"": 42.0}]"
trouver,trace,[]
trace,consommation,[]
trouver,dérive,[]
type,soupe,[]
soupe,indien,[]
type,appeler,[]
viande,bœuf,"[{""id"": 10577328, ""node1"": 140100, ""node2"": 168216, ""type"": 0, ""w"": 59.0}, {""id"": 9627859, ""node1"": 140100, ""node2"": 168216, ""type"": 8, ""w"": 95.0}, {""id"": 15173562, ""node1"": 140100, ""node2"": 168216, ""type"": 27, ""w"": 30.0}, {""id"": 646611390, ""node1"": 140100, ""node2"": 168216, ""type"": 666, ""w"": 1.0}]"
donne,texture,[]
texture,velouté,"[{""id"": 723393755, ""node1"": 4910, ""node2"": 83664, ""type"": 0, ""w"": 26.0}, {""id"": 722611023, ""node1"": 4910, ""node2"": 83664, ""type"": 666, ""w"": 2.0}]"
velouté,particulier,[]
texture,soupe,[]
agrémenter,soupe,[]
accentuer,nature,[]
cause,qui,[]
servir,chaud,[]
support,petit,[]
main,celui,[]
celui,consomment,[]
usage,consommer,"[{""id"": 21134280, ""node1"": 140957, ""node2"": 97571, ""type"": 0, ""w"": 26.0}]"
fin,après-midi,[]
servir,plat,"[{""id"": 1610963, ""node1"": 7888, ""node2"": 36327, ""type"": 0, ""w"": 122.0}, {""id"": 97862196, ""node1"": 7888, ""node2"": 36327, ""type"": 14, ""w"": 100.0}, {""id"": 134589, ""node1"": 7888, ""node2"": 36327, ""type"": 16, ""w"": 110.0}, {""id"": 376065693, ""node1"": 7888, ""node2"": 36327, ""type"": 31, ""w"": 26.0}, {""id"": 466842766, ""node1"": 7888, ""node2"": 36327, ""type"": 666, ""w"": 2.0}]"
figure,typique,[]
