node1,node2,relations
concerner,cuisine,[]
ébauche,citron,[]
spécialité,algérien,[]
spécialité,originaire,"[{""id"": 966508911, ""node1"": 49537, ""node2"": 38359, ""type"": 17, ""w"": 26.0}]"
spécialité,ville,[]
entrée,saler,[]
base,feuille,[]
pomme,terre,"[{""id"": 34768529, ""node1"": 37201, ""node2"": 25705, ""type"": 0, ""w"": 39.0}]"
pomme,purée,[]
mélange,viande,[]
pomme,fromage,"[{""id"": 1022767551, ""node1"": 37201, ""node2"": 141687, ""type"": 75, ""w"": 35.0}]"
surmonter,tout,[]
œuf,croire,[]
cuire,qui,[]
cuire,feuille,[]
feuille,replier,[]
forme,carré,"[{""id"": 96047, ""node1"": 142000, ""node2"": 22120, ""type"": 0, ""w"": 212.0}, {""id"": 104218, ""node1"": 142000, ""node2"": 22120, ""type"": 8, ""w"": 133.0}]"
appellation,spécialité,[]
spécialité,culinaire,"[{""id"": 477435, ""node1"": 49537, ""node2"": 347, ""type"": 0, ""w"": 32.0}]"
spécialité,suivre,[]
origine,spécialité,[]
populaire,spécialité,[]
période,estival,[]
