node1,node2,relations
titre,bonbon,[]
bonbon,coco,[]
bonbon,lait,"[{""id"": 601978312, ""node1"": 120500, ""node2"": 86296, ""type"": 0, ""w"": 23.0}]"
lait,coco,"[{""id"": 796793155, ""node1"": 86296, ""node2"": 145904, ""type"": 0, ""w"": 24.0}]"
voir,bonbon,[]
concerner,cuisine,[]
confiserie,bonbon,"[{""id"": 362546, ""node1"": 72043, ""node2"": 120500, ""type"": 0, ""w"": 214.0}, {""id"": 570901, ""node1"": 72043, ""node2"": 120500, ""type"": 5, ""w"": 104.0}, {""id"": 82268533, ""node1"": 72043, ""node2"": 120500, ""type"": 6, ""w"": 58.0}, {""id"": 9623919, ""node1"": 72043, ""node2"": 120500, ""type"": 8, ""w"": 75.0}, {""id"": 15128166, ""node1"": 72043, ""node2"": 120500, ""type"": 27, ""w"": 23.0}, {""id"": 11349089, ""node1"": 72043, ""node2"": 120500, ""type"": 28, ""w"": 38.0}, {""id"": 8945704, ""node1"": 72043, ""node2"": 120500, ""type"": 35, ""w"": 63.0}, {""id"": 216663126, ""node1"": 72043, ""node2"": 120500, ""type"": 72, ""w"": 35.0}, {""id"": 216659935, ""node1"": 72043, ""node2"": 120500, ""type"": 666, ""w"": 2.0}]"
confiserie,confectionner,[]
crème,noix,[]
produire,bonbon,[]
couleur,brun,"[{""id"": 9901082, ""node1"": 40056, ""node2"": 14189, ""type"": 0, ""w"": 32.0}, {""id"": 252605, ""node1"": 40056, ""node2"": 14189, ""type"": 8, ""w"": 93.0}, {""id"": 3173217, ""node1"": 40056, ""node2"": 14189, ""type"": 106, ""w"": 1.0}, {""id"": 653326924, ""node1"": 40056, ""node2"": 14189, ""type"": 666, ""w"": 2.0}, {""id"": 3373324, ""node1"": 40056, ""node2"": 14189, ""type"": 777, ""w"": 6.0}]"
couleur,consistance,[]
prendre,forme,"[{""id"": 488344148, ""node1"": 86306, ""node2"": 142000, ""type"": 14, ""w"": 51.0}]"
différer,bonbon,[]
noix,coco,"[{""id"": 1924690, ""node1"": 30910, ""node2"": 145904, ""type"": 0, ""w"": 55.0}]"
cuire,mélange,"[{""id"": 352108022, ""node1"": 5115, ""node2"": 14800, ""type"": 30, ""w"": -25.0}, {""id"": 352516526, ""node1"": 5115, ""node2"": 14800, ""type"": 31, ""w"": 26.0}]"
mélange,lait,[]
mélange,coco,[]
couper,chaud,[]
morceau,plat,"[{""id"": 934077, ""node1"": 65364, ""node2"": 36327, ""type"": 0, ""w"": 24.0}, {""id"": 54661440, ""node1"": 65364, ""node2"": 36327, ""type"": 5, ""w"": 74.0}]"
fabricant,bonbon,[]
concentrer,coco,[]
marché,intérieur,[]
exporter,partie,[]
partie,production,[]
matière,premier,[]
menacer,filière,[]
filière,production,[]
