node1,node2,relations
mets,origine,[]
mets,répandre,[]
mets,pouvoir,[]
plat,accompagnement,"[{""id"": 799045027, ""node1"": 36327, ""node2"": 22605, ""type"": 0, ""w"": 21.0}]"
plat,principal,[]
recette,premier,[]
trouver,recette,[]
cuisinier,François,[]
dire,trouver,[]
recette,autre,[]
proposer,recette,[]
faire,base,[]
introduire,faire,[]
faire,ajouter,[]
ingrédient,autre,[]
ajouter,ingrédient,"[{""id"": 9084112, ""node1"": 25099, ""node2"": 123418, ""type"": 0, ""w"": 56.0}, {""id"": 428901945, ""node1"": 25099, ""node2"": 123418, ""type"": 14, ""w"": 100.0}, {""id"": 9084083, ""node1"": 25099, ""node2"": 123418, ""type"": 35, ""w"": 48.0}]"
quantité,grand,"[{""id"": 1717406, ""node1"": 78869, ""node2"": 23178, ""type"": 17, ""w"": 10.0}]"
morceau,quantité,"[{""id"": 1322484, ""node1"": 65364, ""node2"": 78869, ""type"": 0, ""w"": 31.0}, {""id"": 434924013, ""node1"": 65364, ""node2"": 78869, ""type"": 5, ""w"": 45.0}, {""id"": 31791896, ""node1"": 65364, ""node2"": 78869, ""type"": 6, ""w"": 43.0}]"
morceau,jambon,[]
poisson,morue,"[{""id"": 3185019, ""node1"": 68467, ""node2"": 67179, ""type"": 0, ""w"": 43.0}, {""id"": 214521, ""node1"": 68467, ""node2"": 67179, ""type"": 8, ""w"": 153.0}, {""id"": 15198431, ""node1"": 68467, ""node2"": 67179, ""type"": 27, ""w"": -21.0}]"
légume,cuire,"[{""id"": 660236, ""node1"": 120603, ""node2"": 5115, ""type"": 0, ""w"": 31.0}, {""id"": 14845362, ""node1"": 120603, ""node2"": 5115, ""type"": 24, ""w"": 30.0}, {""id"": 15071520, ""node1"": 120603, ""node2"": 5115, ""type"": 26, ""w"": 33.0}]"
légume,écraser,"[{""id"": 96710147, ""node1"": 120603, ""node2"": 52004, ""type"": 26, ""w"": 30.0}]"
sorte,nombreux,[]
faire,sorte,[]
ingrédient,ingrédient,"[{""id"": 310195, ""node1"": 123418, ""node2"": 123418, ""type"": 19, ""w"": 52.0}]"
raisin,sec,"[{""id"": 105224, ""node1"": 93528, ""node2"": 63619, ""type"": 0, ""w"": 62.0}, {""id"": 114116, ""node1"": 93528, ""node2"": 63619, ""type"": 17, ""w"": 60.0}, {""id"": 985028970, ""node1"": 93528, ""node2"": 63619, ""type"": 666, ""w"": 2.0}]"
raisin,pin,[]
ingrédient,principal,[]
ingrédient,exemple,[]
mélange,jambon,[]
jambon,découper,"[{""id"": 167741980, ""node1"": 57980, ""node2"": 45686, ""type"": 26, ""w"": 37.0}]"
sauce,laisse,[]
prendre,équivalent,[]
équivalent,cuillère,[]
