head,lemma,dep,pos,sim,relations,relation_name,w
être,fond,nsubj,NOUN,0.4652983546257019,[],,
fond,article,nmod,NOUN,0.4533282816410064,[],,
terme,moyen,nmod,NOUN,0.4203631579875946,[],,
ingrédient,utiliser,acl,VERB,0.578764796257019,[],,
couscous,berbère,amod,ADJ,0.4858232140541076,"[{""id"": 98284182, ""node1"": 35814, ""node2"": 84567, ""type"": 0, ""w"": 23.0}, {""id"": 288493817, ""node1"": 35814, ""node2"": 84567, ""type"": 17, ""w"": 35.0}]",r_carac,35.0
saveur,beurre,nmod,NOUN,0.7426721453666687,[],,
fromage,blanc,amod,ADJ,0.5954660177230835,"[{""id"": 96698067, ""node1"": 141687, ""node2"": 15196, ""type"": 0, ""w"": 34.0}, {""id"": 121011, ""node1"": 141687, ""node2"": 15196, ""type"": 17, ""w"": 155.0}, {""id"": 3163361, ""node1"": 141687, ""node2"": 15196, ""type"": 106, ""w"": 58.0}, {""id"": 12134443, ""node1"": 141687, ""node2"": 15196, ""type"": 666, ""w"": 1.0}]",r_carac,155.0
fromage,sécher,acl,VERB,0.6672013401985168,[],,
lait,frais,amod,ADJ,0.5659855008125305,"[{""id"": 276952, ""node1"": 86296, ""node2"": 53495, ""type"": 17, ""w"": 73.0}]",r_carac,73.0
beurre,technique,obj,NOUN,0.691240668296814,[],,
technique,traditionnel,amod,ADJ,0.4949015974998474,[],,
technique,réaliser,acl,VERB,0.4614132046699524,"[{""id"": 588429653, ""node1"": 13701, ""node2"": 4528, ""type"": 26, ""w"": 31.0}, {""id"": 597803218, ""node1"": 13701, ""node2"": 4528, ""type"": 27, ""w"": 30.0}]",r_patient-1,31.0
peau,chèvre,nmod,NOUN,0.5201280117034912,"[{""id"": 29262687, ""node1"": 109785, ""node2"": 93872, ""type"": 0, ""w"": 3.0}, {""id"": 10256234, ""node1"": 109785, ""node2"": 93872, ""type"": 10, ""w"": 11.0}, {""id"": 3876149, ""node1"": 109785, ""node2"": 93872, ""type"": 777, ""w"": 10.0}]",r_holo,11.0
