head,lemma,dep,pos,sim,relation
boeuf,fromage,nmod,NOUN,0.6409643292427063,"[{""id"": 602098038, ""node1"": 47417, ""node2"": 141687, ""type"": 0, ""w"": 61.0}]"
fromage,rapide,amod,ADJ,0.5873122811317444,[]
bol,remplir,acl,VERB,0.5169295072555542,"[{""id"": 421529, ""node1"": 145405, ""node2"": 95980, ""type"": 25, ""w"": 140.0}, {""id"": 546331222, ""node1"": 145405, ""node2"": 95980, ""type"": 26, ""w"": 31.0}, {""id"": 24643849, ""node1"": 145405, ""node2"": 95980, ""type"": 30, ""w"": 51.0}]"
morceau,minute,nmod,NOUN,0.529508650302887,[]
minute,temps,nmod,NOUN,0.4209576845169067,"[{""id"": 198974, ""node1"": 31491, ""node2"": 13861, ""type"": 0, ""w"": 284.0}, {""id"": 418447662, ""node1"": 31491, ""node2"": 13861, ""type"": 3, ""w"": 26.0}, {""id"": 53715995, ""node1"": 31491, ""node2"": 13861, ""type"": 5, ""w"": 85.0}, {""id"": 1589014, ""node1"": 31491, ""node2"": 13861, ""type"": 6, ""w"": 71.0}, {""id"": 203151, ""node1"": 31491, ""node2"": 13861, ""type"": 8, ""w"": -55.0}, {""id"": 368066, ""node1"": 31491, ""node2"": 13861, ""type"": 15, ""w"": 108.0}, {""id"": 287587387, ""node1"": 31491, ""node2"": 13861, ""type"": 21, ""w"": 51.0}, {""id"": 972244980, ""node1"": 31491, ""node2"": 13861, ""type"": 666, ""w"": 3.0}]"
minute,couper,acl,VERB,0.4783671796321869,[]
cube,préférence,nmod,NOUN,0.483814001083374,[]
morceau,fromage,nmod,NOUN,0.652549684047699,"[{""id"": 98623466, ""node1"": 65364, ""node2"": 141687, ""type"": 0, ""w"": 19.0}, {""id"": 97415355, ""node1"": 65364, ""node2"": 141687, ""type"": 10, ""w"": 26.0}, {""id"": 775213282, ""node1"": 65364, ""node2"": 141687, ""type"": 174, ""w"": 25.0}, {""id"": 980923936, ""node1"": 65364, ""node2"": 141687, ""type"": 666, ""w"": 3.0}]"
morceau,boeuf,nmod,NOUN,0.615619957447052,[]
boeuf,pic,nmod,NOUN,0.4661310613155365,[]
brochette,normal,amod,ADJ,0.4938706755638122,[]
poêle,chaud,amod,ADJ,0.6645733714103699,"[{""id"": 278998504, ""node1"": 119686, ""node2"": 19150, ""type"": 0, ""w"": 26.0}, {""id"": 3078839, ""node1"": 119686, ""node2"": 19150, ""type"": 17, ""w"": 27.0}]"
minute,côté,nmod,NOUN,0.4591824114322662,[]
