head,lemma,dep,pos,sim,relations
concerner,gastronomie,obj,NOUN,0.4582444131374359,[]
pain,traditionnel,amod,ADJ,0.6443293690681458,"[{""id"": 100199156, ""node1"": 61283, ""node2"": 41139, ""type"": 17, ""w"": 39.0}]"
pain,italien,amod,ADJ,0.6286179423332214,[]
pain,originaire,amod,ADJ,0.6401935815811157,[]
pain,ville,nmod,NOUN,0.6417908668518066,[]
utilisation,semoule,nmod,NOUN,0.6138021349906921,[]
utilisation,riche,amod,ADJ,0.4001420736312866,[]
variété,blé,nmod,NOUN,0.535034716129303,[]
variété,cultiver,acl,VERB,0.4410190880298614,"[{""id"": 798846230, ""node1"": 17138, ""node2"": 124394, ""type"": 0, ""w"": 28.0}]"
cultiver,blé,nsubj:pass,NOUN,0.5109750628471375,"[{""id"": 427128476, ""node1"": 124394, ""node2"": 32071, ""type"": 0, ""w"": 26.0}, {""id"": 94074125, ""node1"": 124394, ""node2"": 32071, ""type"": 14, ""w"": 100.0}, {""id"": 14658710, ""node1"": 124394, ""node2"": 32071, ""type"": 41, ""w"": 29.0}]"
variété,utiliser,acl,VERB,0.4691680371761322,[]
utiliser,réaliser,advcl,VERB,0.4160761833190918,[]
réaliser,pain,obj,NOUN,0.6612758040428162,[]
farine,autre,amod,ADJ,0.6727105379104614,[]
utiliser,farine,obj,NOUN,0.6612628102302551,"[{""id"": 478897423, ""node1"": 62611, ""node2"": 127629, ""type"": 0, ""w"": 28.0}, {""id"": 478897422, ""node1"": 62611, ""node2"": 127629, ""type"": 14, ""w"": 100.0}]"
appeler,variété,obj,NOUN,0.4107190668582916,[]
avoir,variété,nsubj,NOUN,0.4314934313297272,[]
blé,ancien,amod,ADJ,0.508638322353363,[]
rendre,pain,obj,NOUN,0.6360140442848206,[]
caractériser,pain,nsubj:pass,NOUN,0.6393091082572937,[]
pain,pauvre,nmod,NOUN,0.6361360549926758,[]
nourrir,famille,obj,NOUN,0.4432363212108612,"[{""id"": 558762636, ""node1"": 47466, ""node2"": 98300, ""type"": 0, ""w"": 46.0}, {""id"": 758611380, ""node1"": 47466, ""node2"": 98300, ""type"": 13, ""w"": 31.0}, {""id"": 1008611605, ""node1"": 47466, ""node2"": 98300, ""type"": 666, ""w"": 2.0}]"
famille,tout,amod,ADV,0.4768666923046112,[]
famille,apporter,acl,VERB,0.4219991564750671,[]
apporter,dose,obj,NOUN,0.4618555903434753,[]
dose,important,amod,ADJ,0.460197776556015,[]
dose,protéine,nmod,NOUN,0.4644156992435455,[]
minéral,fibre,amod,NOUN,0.4615377485752105,[]
porter,marque,obj,NOUN,0.4032996296882629,[]
produit,boulangerie,nmod,NOUN,0.4900977611541748,[]
reconnaître,pain,nsubj:pass,NOUN,0.6354625821113586,[]
boulanger,tout,amod,ADJ,0.5490543246269226,[]
boulanger,amateur,amod,ADJ,0.4219724535942077,[]
croûte,épais,amod,ADJ,0.5581619143486023,[]
croûte,permettre,acl:relcl,VERB,0.5653342604637146,[]
tenir,jour,obj,NOUN,0.4135517179965973,[]
perdre,caractéristique,obj,NOUN,0.4317860007286072,[]
réaliser,cuisson,nsubj,NOUN,0.7168045043945312,[]
four,bois,nmod,NOUN,0.6789542436599731,"[{""id"": 107015157, ""node1"": 9190, ""node2"": 96256, ""type"": 0, ""w"": 40.0}, {""id"": 4345691, ""node1"": 9190, ""node2"": 96256, ""type"": 777, ""w"": 10.0}]"
utiliser,chêne,nsubj:pass,NOUN,0.4662449955940246,[]
chauffe,four,nmod,NOUN,0.6747518181800842,[]
disponible,pain,nsubj,NOUN,0.6203778386116028,[]
faire,pain,nsubj,NOUN,0.677288830280304,[]
disponible,faire,advcl,VERB,0.4759291112422943,[]
faire,fierté,obj,NOUN,0.4670874774456024,[]
