head,lemma,dep,pos,sim,relations
faire,mélange,nsubj:pass,NOUN,0.5990504026412964,[]
mélange,épice,nmod,NOUN,0.6888759136199951,"[{""id"": 925026230, ""node1"": 14800, ""node2"": 146056, ""type"": 0, ""w"": 20.0}]"
mélange,utiliser,acl,VERB,0.5500301122665405,[]
cuisine,algérien,amod,ADJ,0.5674509406089783,[]
préparation,tajine,nmod,NOUN,0.6458501815795898,"[{""id"": 601611758, ""node1"": 33634, ""node2"": 68090, ""type"": 0, ""w"": 22.0}]"
base,ail,nmod,NOUN,0.6236960291862488,[]
paprika,sel,nmod,NOUN,0.6663882732391357,[]
paprika,poivre,nmod,NOUN,0.6082150936126709,"[{""id"": 950588, ""node1"": 116439, ""node2"": 139597, ""type"": 0, ""w"": 40.0}]"
poivre,rouge,amod,ADJ,0.6066754460334778,[]
poivre,frais,amod,NOUN,0.5900813937187195,[]
