head,lemma,dep,pos,sim,relations
concerner,bière,obj,NOUN,0.5114254951477051,[]
spécialité,traditionnel,amod,ADJ,0.5539761781692505,[]
spécialité,protéger,acl,VERB,0.4304796755313873,[]
boisson,bière,nmod,NOUN,0.5440295934677124,"[{""id"": 98274, ""node1"": 113547, ""node2"": 106797, ""type"": 0, ""w"": 592.0}, {""id"": 54684601, ""node1"": 113547, ""node2"": 106797, ""type"": 5, ""w"": 64.0}, {""id"": 1887277, ""node1"": 113547, ""node2"": 106797, ""type"": 8, ""w"": 64.0}, {""id"": 9975741, ""node1"": 113547, ""node2"": 106797, ""type"": 9, ""w"": 10.0}, {""id"": 15189780, ""node1"": 113547, ""node2"": 106797, ""type"": 27, ""w"": 30.0}, {""id"": 433578, ""node1"": 113547, ""node2"": 106797, ""type"": 35, ""w"": 70.0}, {""id"": 653260796, ""node1"": 113547, ""node2"": 106797, ""type"": 666, ""w"": 8.0}]"
bière,traditionnel,amod,ADJ,0.5609557628631592,"[{""id"": 669132666, ""node1"": 106797, ""node2"": 41139, ""type"": 0, ""w"": 23.0}]"
servir,branche,nsubj,NOUN,0.516979992389679,[]
reste,qui,nsubj,PRON,0.4228910207748413,[]
infusion,long,amod,ADJ,0.5226266980171204,[]
donner,goût,obj,NOUN,0.5413979291915894,"[{""id"": 1295451, ""node1"": 12941, ""node2"": 119233, ""type"": 0, ""w"": 30.0}, {""id"": 374011510, ""node1"": 12941, ""node2"": 119233, ""type"": 14, ""w"": 100.0}]"
bière,fort,amod,ADJ,0.5215484499931335,[]
pourcent,alcool,nmod,NOUN,0.4018694162368774,[]
trouble,goût,nmod,NOUN,0.5302213430404663,[]
goût,banane,nmod,NOUN,0.6281865239143372,"[{""id"": 797367961, ""node1"": 119233, ""node2"": 34046, ""type"": 0, ""w"": 21.0}]"
goût,devoir,acl,VERB,0.5308548212051392,[]
action,levure,nmod,NOUN,0.5440281629562378,[]
catégorie,bière,nmod,NOUN,0.4890171885490417,[]
bière,spécialité,nmod,NOUN,0.544558048248291,[]
devenir,boisson,obj,NOUN,0.5576136708259583,[]
boisson,commercialiser,acl,VERB,0.5413732528686523,[]
exister,bière,obj,NOUN,0.5209900140762329,[]
