head,lemma,dep,pos,sim,relations
salade,russe,amod,ADJ,0.5352895259857178,[]
mets,salade,nsubj,NOUN,0.6349226832389832,"[{""id"": 34697530, ""node1"": 114839, ""node2"": 118908, ""type"": 0, ""w"": -30.0}, {""id"": 34660483, ""node1"": 114839, ""node2"": 118908, ""type"": 8, ""w"": -54.0}]"
mets,consommer,acl,VERB,0.5310073494911194,"[{""id"": 29343565, ""node1"": 114839, ""node2"": 97571, ""type"": 26, ""w"": 30.0}]"
composer,salade,nsubj:pass,NOUN,0.6014893054962158,"[{""id"": 2206653, ""node1"": 54882, ""node2"": 118908, ""type"": 14, ""w"": 5.0}]"
ingrédient,hétéroclite,amod,ADJ,0.5269762873649597,[]
prendre,que,iobj,PRON,0.4397678077220917,[]
ingrédient,prendre,acl:relcl,VERB,0.6056426167488098,[]
nom,salade,nmod,NOUN,0.5042661428451538,[]
salade,originel,amod,ADJ,0.6436423659324646,[]
version,salade,nmod,NOUN,0.6018257737159729,[]
avantage,préparer,acl,VERB,0.4822360873222351,[]
débarrasser,ménagère,obj,NOUN,0.4688045680522918,[]
ménagère,souci,nmod,NOUN,0.44174724817276,[]
souci,culinaire,amod,ADJ,0.5159146189689636,[]
jour,carnaval,nmod,NOUN,0.4314281940460205,[]
consommer,lui,nsubj,PRON,0.4317251145839691,[]
jeudi,gras,amod,ADJ,0.469220370054245,[]
jour,dire,acl,VERB,0.4409860372543335,[]
avantage,autre,amod,ADJ,0.4013863205909729,"[{""id"": 550991904, ""node1"": 143749, ""node2"": 7574, ""type"": 17, ""w"": 43.0}]"
utile,apport,nsubj,NOUN,0.4039351642131805,[]
apport,calorique,amod,ADJ,0.5030179023742676,[]
remettre,estomac,obj,NOUN,0.4885230958461761,[]
verre,nombreux,amod,ADJ,0.5021905303001404,[]
verre,bière,nmod,NOUN,0.5513821244239807,"[{""id"": 558747655, ""node1"": 144497, ""node2"": 106797, ""type"": 0, ""w"": 50.0}, {""id"": 9975800, ""node1"": 144497, ""node2"": 106797, ""type"": 9, ""w"": 10.0}, {""id"": 393480, ""node1"": 144497, ""node2"": 106797, ""type"": 28, ""w"": 88.0}, {""id"": 1921308, ""node1"": 144497, ""node2"": 106797, ""type"": 666, ""w"": 3.0}]"
verre,avaler,acl,VERB,0.5446223616600037,"[{""id"": 906000133, ""node1"": 144497, ""node2"": 41971, ""type"": 0, ""w"": 21.0}, {""id"": 477645811, ""node1"": 144497, ""node2"": 41971, ""type"": 26, ""w"": 100.0}]"
essentiel,alimentation,nmod,NOUN,0.4842295050621032,[]
rester,salade,nsubj:pass,NOUN,0.6418917179107666,[]
rester,plat,obj,NOUN,0.6001269221305847,[]
jour,gras,amod,ADJ,0.5443183183670044,"[{""id"": 1715264, ""node1"": 88543, ""node2"": 56362, ""type"": 17, ""w"": 26.0}]"
enrichir,recette,nsubj,NOUN,0.6006622910499573,[]
ingrédient,nombreux,amod,ADJ,0.53546541929245,[]
avoir,ménage,nsubj,NOUN,0.4376492202281952,[]
manger,salade,nsubj,NOUN,0.673771858215332,"[{""id"": 429220716, ""node1"": 130164, ""node2"": 118908, ""type"": 0, ""w"": 28.0}, {""id"": 2161810, ""node1"": 130164, ""node2"": 118908, ""type"": 14, ""w"": 100.0}]"
moment,journée,nmod,NOUN,0.4493976831436157,"[{""id"": 9974495, ""node1"": 136447, ""node2"": 74718, ""type"": 0, ""w"": 10.0}, {""id"": 237843, ""node1"": 136447, ""node2"": 74718, ""type"": 10, ""w"": 70.0}]"
avoir,couleur,obj,NOUN,0.4501740038394928,[]
couleur,rose,amod,ADJ,0.4537974596023559,"[{""id"": 100728, ""node1"": 40056, ""node2"": 145583, ""type"": 0, ""w"": 381.0}, {""id"": 273987, ""node1"": 40056, ""node2"": 145583, ""type"": 8, ""w"": 83.0}, {""id"": 3174411, ""node1"": 40056, ""node2"": 145583, ""type"": 17, ""w"": 35.0}, {""id"": 98296546, ""node1"": 40056, ""node2"": 145583, ""type"": 23, ""w"": 23.0}, {""id"": 3160156, ""node1"": 40056, ""node2"": 145583, ""type"": 106, ""w"": 12.0}, {""id"": 653264988, ""node1"": 40056, ""node2"": 145583, ""type"": 666, ""w"": 14.0}]"
couleur,devoir,amod,ADJ,0.4585576951503753,[]
présence,betterave,nmod,NOUN,0.5705208778381348,[]
présence,rouge,amod,ADJ,0.4856388568878174,[]
limite,consommation,nsubj,NOUN,0.4045697748661041,[]
consommation,salade,nmod,NOUN,0.6595638990402222,[]
période,hivernal,amod,ADJ,0.4051969945430755,"[{""id"": 915300239, ""node1"": 108794, ""node2"": 113822, ""type"": 0, ""w"": 20.0}]"
recette,propre,amod,ADJ,0.6302428841590881,"[{""id"": 372564968, ""node1"": 120188, ""node2"": 118316, ""type"": 17, ""w"": 471.0}]"
posséder,recette,obj,NOUN,0.599934458732605,[]
recette,salade,nmod,NOUN,0.6874119639396667,"[{""id"": 608584968, ""node1"": 120188, ""node2"": 118908, ""type"": 0, ""w"": 47.0}, {""id"": 97977068, ""node1"": 120188, ""node2"": 118908, ""type"": 41, ""w"": 35.0}]"
utiliser,ingrédient,nsubj:pass,NOUN,0.578764796257019,[]
ingrédient,suivant,amod,ADJ,0.523679256439209,[]
