head,lemma,dep,pos,sim,relations
titre,pâtisserie,nmod,NOUN,0.508200466632843,[]
pâtisserie,sucre,nsubj,NOUN,0.6871504783630371,"[{""id"": 96365642, ""node1"": 25966, ""node2"": 139481, ""type"": 0, ""w"": 67.0}, {""id"": 9973953, ""node1"": 25966, ""node2"": 139481, ""type"": 9, ""w"": 24.0}, {""id"": 34671551, ""node1"": 25966, ""node2"": 139481, ""type"": 28, ""w"": 27.0}, {""id"": 13028993, ""node1"": 25966, ""node2"": 139481, ""type"": 41, ""w"": 51.0}, {""id"": 96605910, ""node1"": 25966, ""node2"": 139481, ""type"": 50, ""w"": 48.0}, {""id"": 943285325, ""node1"": 25966, ""node2"": 139481, ""type"": 666, ""w"": 2.0}, {""id"": 3393637, ""node1"": 25966, ""node2"": 139481, ""type"": 777, ""w"": 8.0}]"
pâtisserie,typique,amod,ADJ,0.577218770980835,"[{""id"": 1030655185, ""node1"": 25966, ""node2"": 133589, ""type"": 17, ""w"": 26.0}]"
pâtisserie,ville,nmod,NOUN,0.4844383597373962,"[{""id"": 80654656, ""node1"": 25966, ""node2"": 136786, ""type"": 15, ""w"": 31.0}]"
pâtisserie,Belgique,nmod,PROPN,0.4439652562141418,[]
biscuit,petit,amod,ADJ,0.5966821312904358,"[{""id"": 12304513, ""node1"": 62524, ""node2"": 55222, ""type"": 0, ""w"": 33.0}, {""id"": 566987, ""node1"": 62524, ""node2"": 55222, ""type"": 5, ""w"": 28.0}, {""id"": 1806455, ""node1"": 62524, ""node2"": 55222, ""type"": 17, ""w"": 60.0}, {""id"": 1785357, ""node1"": 62524, ""node2"": 55222, ""type"": 666, ""w"": 1.0}]"
biscuit,chocolat,nmod,NOUN,0.5907500982284546,"[{""id"": 362641, ""node1"": 62524, ""node2"": 34157, ""type"": 0, ""w"": 184.0}, {""id"": 77538338, ""node1"": 62524, ""node2"": 34157, ""type"": 50, ""w"": 31.0}, {""id"": 980804710, ""node1"": 62524, ""node2"": 34157, ""type"": 666, ""w"": 3.0}]"
crème,beurre,nmod,NOUN,0.6695469617843628,"[{""id"": 405906, ""node1"": 44001, ""node2"": 140377, ""type"": 0, ""w"": 73.0}, {""id"": 9980280, ""node1"": 44001, ""node2"": 140377, ""type"": 10, ""w"": 4.0}, {""id"": 1836384, ""node1"": 44001, ""node2"": 140377, ""type"": 21, ""w"": 60.0}, {""id"": 306776452, ""node1"": 44001, ""node2"": 140377, ""type"": 666, ""w"": 2.0}]"
forme,allongé,amod,ADJ,0.4355118870735168,[]
biscuit,base,nmod,NOUN,0.6167486906051636,[]
base,blanc,nmod,NOUN,0.5718958377838135,"[{""id"": 8565710, ""node1"": 72257, ""node2"": 15196, ""type"": 106, ""w"": 1.0}]"
blanc,œuf,nmod,NOUN,0.5384882688522339,"[{""id"": 796769193, ""node1"": 15196, ""node2"": 174124, ""type"": 0, ""w"": 28.0}]"
biscuit,sucre,nmod,NOUN,0.6651167273521423,"[{""id"": 362640, ""node1"": 62524, ""node2"": 139481, ""type"": 0, ""w"": 82.0}, {""id"": 77538335, ""node1"": 62524, ""node2"": 139481, ""type"": 50, ""w"": 31.0}, {""id"": 980804709, ""node1"": 62524, ""node2"": 139481, ""type"": 666, ""w"": 3.0}]"
