head,lemma,dep,pos,sim,relations
spécialité,culinaire,amod,ADJ,0.5888378620147705,"[{""id"": 477435, ""node1"": 49537, ""node2"": 347, ""type"": 0, ""w"": 32.0}]"
forme,pâte,nmod,NOUN,0.6301695704460144,[]
forme,faire,acl,VERB,0.5310733318328857,[]
farine,seigle,nmod,NOUN,0.5920882225036621,"[{""id"": 423997326, ""node1"": 127629, ""node2"": 33914, ""type"": 0, ""w"": 2.0}, {""id"": 3530172, ""node1"": 127629, ""node2"": 33914, ""type"": 777, ""w"": 9.0}]"
boule,Berlin,nmod,PROPN,0.416866660118103,[]
raison,forme,nmod,NOUN,0.450028657913208,[]
forme,ovale,amod,ADJ,0.4384523928165436,"[{""id"": 101754, ""node1"": 142000, ""node2"": 118680, ""type"": 0, ""w"": 102.0}, {""id"": 113439, ""node1"": 142000, ""node2"": 118680, ""type"": 8, ""w"": 63.0}]"
forme,allongé,nmod,ADJ,0.4355118870735168,[]
pâtisserie,tel,amod,ADJ,0.4955606460571289,[]
nom,pâtisserie,nmod,NOUN,0.4097430109977722,[]
apparaître,servir,advcl,VERB,0.4689063429832458,[]
moment,difficile,amod,ADJ,0.42440265417099,[]
moment,exemple,nmod,NOUN,0.407218188047409,[]
non,boudin,nmod,NOUN,0.4853456318378448,[]
saucisse,foie,nmod,NOUN,0.5976254940032959,"[{""id"": 642807556, ""node1"": 77807, ""node2"": 115155, ""type"": 0, ""w"": 1.0}, {""id"": 372241311, ""node1"": 77807, ""node2"": 115155, ""type"": 50, ""w"": 26.0}]"
apparaître,nourrir,advcl,VERB,0.4459218978881836,[]
nourrir,paysan,obj,NOUN,0.4295964539051056,"[{""id"": 14896559, ""node1"": 47466, ""node2"": 19554, ""type"": 13, ""w"": 30.0}, {""id"": 14662279, ""node1"": 47466, ""node2"": 19554, ""type"": 42, ""w"": 36.0}]"
cuire,il,nsubj,PRON,0.4075803458690643,[]
