head,lemma,dep,pos,sim,relations
titre,Sauce,appos,PROPN,0.4733568429946899,[]
Sauce,Périgueux,flat:name,PROPN,0.4154151976108551,[]
réduction,sauce,nsubj,NOUN,0.67451411485672,"[{""id"": 921783717, ""node1"": 51570, ""node2"": 141110, ""type"": 0, ""w"": 20.0}, {""id"": 109919783, ""node1"": 51570, ""node2"": 141110, ""type"": 777, ""w"": 10.0}]"
sauce,Périgueux,flat:name,PROPN,0.6267929673194885,[]
réduction,vin,nmod,NOUN,0.5996302366256714,[]
vin,blanc,amod,ADJ,0.5966135263442993,"[{""id"": 61837, ""node1"": 35798, ""node2"": 15196, ""type"": 0, ""w"": 534.0}, {""id"": 54666180, ""node1"": 35798, ""node2"": 15196, ""type"": 5, ""w"": 76.0}, {""id"": 3170069, ""node1"": 35798, ""node2"": 15196, ""type"": 8, ""w"": 66.0}, {""id"": 8997815, ""node1"": 35798, ""node2"": 15196, ""type"": 17, ""w"": 39.0}, {""id"": 31148619, ""node1"": 35798, ""node2"": 15196, ""type"": 27, ""w"": 23.0}, {""id"": 3160066, ""node1"": 35798, ""node2"": 15196, ""type"": 106, ""w"": 6.0}, {""id"": 1526707, ""node1"": 35798, ""node2"": 15196, ""type"": 666, ""w"": 4.0}]"
auquel,roux,amod,NOUN,0.4361424148082733,[]
roux,blond,amod,ADJ,0.4194221496582031,"[{""id"": 230568, ""node1"": 75869, ""node2"": 26117, ""type"": 0, ""w"": 130.0}, {""id"": 54573259, ""node1"": 75869, ""node2"": 26117, ""type"": 5, ""w"": 69.0}, {""id"": 270385, ""node1"": 75869, ""node2"": 26117, ""type"": 7, ""w"": 120.0}, {""id"": 1692134, ""node1"": 75869, ""node2"": 26117, ""type"": 17, ""w"": 52.0}, {""id"": 3163579, ""node1"": 75869, ""node2"": 26117, ""type"": 106, ""w"": 630.0}]"
réduction,ajouter,acl:relcl,VERB,0.4479593932628631,"[{""id"": 611668159, ""node1"": 51570, ""node2"": 25099, ""type"": 0, ""w"": 37.0}]"
réduction,blanc,amod,ADJ,0.5100640654563904,[]
réduction,faire,acl,VERB,0.4993385970592499,[]
morceau,petit,amod,ADJ,0.5585225224494934,"[{""id"": 558707704, ""node1"": 65364, ""node2"": 55222, ""type"": 0, ""w"": 27.0}]"
morceau,truffe,nmod,NOUN,0.654403567314148,[]
avoir,recette,nsubj,NOUN,0.5731593370437622,[]
qui,sauce,nsubj,NOUN,0.5896302461624146,[]
sauce,meilleur,amod,ADJ,0.6832989454269409,[]
pire,chose,nmod,NOUN,0.4316511452198028,[]
rajouter,certain,nsubj,PRON,0.4355297088623047,[]
rajouter,oignon,obj,NOUN,0.6044442057609558,[]
foie,gras,amod,ADJ,0.553794264793396,"[{""id"": 102370, ""node1"": 115155, ""node2"": 56362, ""type"": 0, ""w"": 70.0}, {""id"": 157174, ""node1"": 115155, ""node2"": 56362, ""type"": 17, ""w"": 61.0}, {""id"": 1764999, ""node1"": 115155, ""node2"": 56362, ""type"": 666, ""w"": 1.0}]"
ajouter,poitrine,obj,NOUN,0.482611745595932,[]
poitrine,fumé,amod,ADJ,0.5033588409423828,[]
ajouter,couper,acl,VERB,0.4663867950439453,"[{""id"": 55053058, ""node1"": 25099, ""node2"": 128828, ""type"": 0, ""w"": 21.0}, {""id"": 55011750, ""node1"": 25099, ""node2"": 128828, ""type"": 5, ""w"": 57.0}, {""id"": 85362404, ""node1"": 25099, ""node2"": 128828, ""type"": 7, ""w"": 31.0}]"
jus,truffe,nmod,NOUN,0.6228973865509033,[]
sauce,devenir,acl,VERB,0.6760293841362,[]
devenir,classique,obj,NOUN,0.4531162679195404,[]
classique,gastronomie,nmod,NOUN,0.5541073083877563,[]
gastronomie,français,amod,ADJ,0.4570857286453247,[]
préparer,lui,nsubj:pass,PRON,0.4201748371124267,[]
trouver,préparer,advcl,VERB,0.4557667374610901,[]
trouver,origine,obj,NOUN,0.4078374803066253,"[{""id"": 932194247, ""node1"": 48704, ""node2"": 46994, ""type"": 14, ""w"": 36.0}]"
présence,truffe,nmod,NOUN,0.5574682354927063,[]
conférer,couleur,obj,NOUN,0.4558654129505157,[]
couleur,marron,amod,ADJ,0.4549840092658996,"[{""id"": 114952, ""node1"": 40056, ""node2"": 132479, ""type"": 0, ""w"": 410.0}, {""id"": 375296, ""node1"": 40056, ""node2"": 132479, ""type"": 8, ""w"": 123.0}, {""id"": 425800456, ""node1"": 40056, ""node2"": 132479, ""type"": 17, ""w"": 26.0}, {""id"": 15196598, ""node1"": 40056, ""node2"": 132479, ""type"": 27, ""w"": -28.0}, {""id"": 3165597, ""node1"": 40056, ""node2"": 132479, ""type"": 106, ""w"": 3.0}, {""id"": 653265136, ""node1"": 40056, ""node2"": 132479, ""type"": 666, ""w"": 6.0}]"
marier,tradition,obj,NOUN,0.4463673532009125,[]
journaliste,gastronomique,amod,ADJ,0.445839375257492,"[{""id"": 3354703, ""node1"": 131523, ""node2"": 34935, ""type"": 777, ""w"": 10.0}]"
verser,verre,obj,NOUN,0.5535414218902588,"[{""id"": 384991, ""node1"": 104506, ""node2"": 144497, ""type"": 0, ""w"": 70.0}, {""id"": 220538, ""node1"": 104506, ""node2"": 144497, ""type"": 14, ""w"": 60.0}, {""id"": 154209, ""node1"": 104506, ""node2"": 144497, ""type"": 16, ""w"": 80.0}, {""id"": 391688, ""node1"": 104506, ""node2"": 144497, ""type"": 31, ""w"": 110.0}]"
verre,vin,nmod,NOUN,0.5898168087005615,"[{""id"": 108748, ""node1"": 144497, ""node2"": 35798, ""type"": 0, ""w"": 134.0}, {""id"": 123509, ""node1"": 144497, ""node2"": 35798, ""type"": 8, ""w"": -50.0}, {""id"": 10527320, ""node1"": 144497, ""node2"": 35798, ""type"": 9, ""w"": 9.0}, {""id"": 393479, ""node1"": 144497, ""node2"": 35798, ""type"": 28, ""w"": 183.0}, {""id"": 720818008, ""node1"": 144497, ""node2"": 35798, ""type"": 174, ""w"": 25.0}, {""id"": 1921306, ""node1"": 144497, ""node2"": 35798, ""type"": 666, ""w"": 3.0}]"
faire,roux,nsubj,NOUN,0.5440545082092285,[]
devenir,tout,nsubj,NOUN,0.476400762796402,[]
rajouter,devenir,advcl,VERB,0.4343772232532501,[]
rajouter,truffe,obj,NOUN,0.6112897396087646,[]
truffe,couper,acl,VERB,0.6077994704246521,[]
sauce,nappe,amod,NOUN,0.6467614769935608,"[{""id"": 920065232, ""node1"": 141110, ""node2"": 91043, ""type"": 0, ""w"": 20.0}]"
canard,griller,amod,VERB,0.6513373255729675,[]
accompagner,viande,obj,NOUN,0.7059446573257446,[]
viande,blanc,amod,ADJ,0.6933286786079407,"[{""id"": 9899466, ""node1"": 140100, ""node2"": 15196, ""type"": 0, ""w"": 13.0}, {""id"": 177876, ""node1"": 140100, ""node2"": 15196, ""type"": 8, ""w"": -101.0}, {""id"": 2501744, ""node1"": 140100, ""node2"": 15196, ""type"": 17, ""w"": 28.0}, {""id"": 3164771, ""node1"": 140100, ""node2"": 15196, ""type"": 106, ""w"": 18.0}]"
viande,rouge,amod,ADJ,0.6663224101066589,"[{""id"": 212530, ""node1"": 140100, ""node2"": 86356, ""type"": 0, ""w"": 120.0}, {""id"": 373120, ""node1"": 140100, ""node2"": 86356, ""type"": 17, ""w"": 166.0}, {""id"": 3155262, ""node1"": 140100, ""node2"": 86356, ""type"": 106, ""w"": 49.0}, {""id"": 3217156, ""node1"": 140100, ""node2"": 86356, ""type"": 666, ""w"": 1.0}]"
viande,rôti,appos,NOUN,0.7181451916694641,"[{""id"": 10600134, ""node1"": 140100, ""node2"": 19636, ""type"": 0, ""w"": 32.0}, {""id"": 9681474, ""node1"": 140100, ""node2"": 19636, ""type"": 8, ""w"": 49.0}, {""id"": 2158325, ""node1"": 140100, ""node2"": 19636, ""type"": 17, ""w"": 31.0}, {""id"": 436827, ""node1"": 140100, ""node2"": 19636, ""type"": 20, ""w"": 70.0}, {""id"": 98381693, ""node1"": 140100, ""node2"": 19636, ""type"": 27, ""w"": 27.0}, {""id"": 1046682858, ""node1"": 140100, ""node2"": 19636, ""type"": 51, ""w"": 20.0}]"
viande,steak,amod,ADV,0.667217493057251,"[{""id"": 96101, ""node1"": 140100, ""node2"": 55572, ""type"": 0, ""w"": 231.0}, {""id"": 166168, ""node1"": 140100, ""node2"": 55572, ""type"": 8, ""w"": 93.0}, {""id"": 12800859, ""node1"": 140100, ""node2"": 55572, ""type"": 9, ""w"": -5.0}, {""id"": 34521266, ""node1"": 140100, ""node2"": 55572, ""type"": 27, ""w"": 23.0}, {""id"": 2471878, ""node1"": 140100, ""node2"": 55572, ""type"": 35, ""w"": 5.0}, {""id"": 376050672, ""node1"": 140100, ""node2"": 55572, ""type"": 51, ""w"": 34.0}, {""id"": 765218068, ""node1"": 140100, ""node2"": 55572, ""type"": 58, ""w"": 26.0}, {""id"": 645422223, ""node1"": 140100, ""node2"": 55572, ""type"": 666, ""w"": 6.0}]"
fait,rare,amod,ADJ,0.4265110492706299,[]
nombre,recette,nmod,NOUN,0.5752920508384705,[]
