head,lemma,dep,pos,sim,relations
marque,utiliser,acl,VERB,0.409594863653183,[]
étape,fabrication,nmod,NOUN,0.4354928731918335,[]
fabrication,bière,nmod,NOUN,0.5294780731201172,[]
résidu,levure,nmod,NOUN,0.5644663572311401,[]
devenir,mélange,nsubj,NOUN,0.5312926769256592,[]
mélange,trouble,amod,ADJ,0.500986635684967,[]
mélange,issu,acl,VERB,0.407446801662445,[]
dire,bière,nsubj,NOUN,0.5565666556358337,[]
bière,blanc,amod,ADJ,0.5811524391174316,[]
forme,classique,amod,ADJ,0.4752876162528991,"[{""id"": 1707487, ""node1"": 142000, ""node2"": 131914, ""type"": 17, ""w"": 25.0}]"
couleur,clair,amod,ADJ,0.4231612384319305,"[{""id"": 21115738, ""node1"": 40056, ""node2"": 4215, ""type"": 0, ""w"": 47.0}, {""id"": 13199548, ""node1"": 40056, ""node2"": 4215, ""type"": 17, ""w"": 30.0}, {""id"": 3174412, ""node1"": 40056, ""node2"": 4215, ""type"": 106, ""w"": 34.0}]"
présence,levure,nmod,NOUN,0.5482016205787659,[]
contenir,blé,nsubj,NOUN,0.5187260508537292,[]
suspension,boisson,nmod,NOUN,0.5475085973739624,[]
part,autre,amod,ADJ,0.4159653186798095,[]
boisson,part,nmod,NOUN,0.5594944953918457,[]
robe,sombre,amod,ADJ,0.439224511384964,"[{""id"": 426540552, ""node1"": 110160, ""node2"": 122704, ""type"": 17, ""w"": 26.0}, {""id"": 115621794, ""node1"": 110160, ""node2"": 122704, ""type"": 777, ""w"": 10.0}]"
dénomination,bière,nmod,NOUN,0.5063931941986084,[]
bière,bavarois,amod,ADJ,0.5125502943992615,[]
bière,belge,amod,ADJ,0.4417388439178467,"[{""id"": 259919, ""node1"": 106797, ""node2"": 73519, ""type"": 0, ""w"": 70.0}, {""id"": 9661403, ""node1"": 106797, ""node2"": 73519, ""type"": 8, ""w"": 34.0}, {""id"": 96713806, ""node1"": 106797, ""node2"": 73519, ""type"": 17, ""w"": 27.0}]"
bière,Cristal,nsubj,PROPN,0.4649558961391449,[]
bière,britannique,amod,ADJ,0.5048019886016846,[]
bière,portugais,amod,ADJ,0.526486337184906,[]
bière,appartenir,acl,VERB,0.5054346919059753,[]
groupe,bière,nmod,NOUN,0.5153976678848267,[]
bière,blond,amod,ADJ,0.5325896143913269,[]
bière,fabriquer,acl,VERB,0.5440499782562256,[]
bière,péruvien,amod,ADJ,0.4961257576942444,[]
bière,chilien,amod,ADJ,0.5055589079856873,[]
