head,lemma,dep,pos,sim,relations
tradition,répandre,acl,VERB,0.4708708822727203,[]
tradition,manger,acl,VERB,0.6117988228797913,[]
coutume,placer,acl,VERB,0.492960125207901,[]
plat,argent,nmod,NOUN,0.6123440861701965,[]
placer,apporter,advcl,VERB,0.4387412667274475,[]
demander,jour,nsubj,NOUN,0.4022336006164551,[]
jour,légende,nmod,NOUN,0.4114568531513214,[]
pain,pauvre,nmod,NOUN,0.6361360549926758,[]
pauvre,environ,nmod,NOUN,0.4397945702075958,[]
repas,maigre,amod,ADJ,0.5775517225265503,"[{""id"": 558804799, ""node1"": 74736, ""node2"": 68727, ""type"": 0, ""w"": 39.0}, {""id"": 243408479, ""node1"": 74736, ""node2"": 68727, ""type"": 8, ""w"": 31.0}]"
partager,repas,obj,NOUN,0.5435174703598022,"[{""id"": 12375516, ""node1"": 122353, ""node2"": 74736, ""type"": 0, ""w"": 81.0}, {""id"": 240022, ""node1"": 122353, ""node2"": 74736, ""type"": 14, ""w"": 100.0}]"
année,pêche,nmod,NOUN,0.4483436644077301,[]
récolte,abondant,amod,ADJ,0.4734432697296142,[]
usage,placer,acl,VERB,0.458958625793457,[]
pièce,monnaie,nmod,NOUN,0.4138175547122955,"[{""id"": 62894, ""node1"": 96851, ""node2"": 25996, ""type"": 0, ""w"": 395.0}, {""id"": 434930563, ""node1"": 96851, ""node2"": 25996, ""type"": 5, ""w"": 42.0}, {""id"": 175816, ""node1"": 96851, ""node2"": 25996, ""type"": 6, ""w"": 226.0}, {""id"": 370032, ""node1"": 96851, ""node2"": 25996, ""type"": 8, ""w"": 103.0}, {""id"": 778440170, ""node1"": 96851, ""node2"": 25996, ""type"": 10, ""w"": 8.0}, {""id"": 249329, ""node1"": 96851, ""node2"": 25996, ""type"": 21, ""w"": 56.0}, {""id"": 1555724, ""node1"": 96851, ""node2"": 25996, ""type"": 35, ""w"": 172.0}, {""id"": 1066703623, ""node1"": 96851, ""node2"": 25996, ""type"": 666, ""w"": 2.0}]"
billet,assiette,nmod,NOUN,0.5720329880714417,[]
reste,agir,advcl,VERB,0.4212401211261749,[]
plat,savoureux,amod,ADJ,0.6162793636322021,"[{""id"": 96713037, ""node1"": 36327, ""node2"": 133888, ""type"": 17, ""w"": 69.0}]"
marché,bon,amod,ADJ,0.4541342854499817,[]
plat,marché,nmod,NOUN,0.6020693778991699,[]
difficile,fin,nsubj,NOUN,0.4309811294078827,[]
placer,billet,obj,NOUN,0.4763866662979126,[]
émission,train,nmod,NOUN,0.4448035657405853,[]
consacrer,autre,amod,ADJ,0.4406304359436035,[]
train,consacrer,acl,VERB,0.4313970506191253,[]
donner,emploi,obj,NOUN,0.4096162021160126,[]
