head,lemma,dep,pos,sim,relations
titre,boudin,nmod,NOUN,0.5316635966300964,[]
boudin,article,nmod,NOUN,0.5167868733406067,[]
sorte,boudin,nsubj,NOUN,0.6015366911888123,[]
boudin,gros,amod,ADJ,0.5272330045700073,[]
boudin,noir,amod,ADJ,0.5277727842330933,"[{""id"": 162085, ""node1"": 16548, ""node2"": 64238, ""type"": 0, ""w"": 112.0}, {""id"": 3168043, ""node1"": 16548, ""node2"": 64238, ""type"": 106, ""w"": 22.0}, {""id"": 1794570, ""node1"": 16548, ""node2"": 64238, ""type"": 666, ""w"": 2.0}]"
contenir,cube,obj,NOUN,0.4734883904457092,[]
cube,gras,nmod,NOUN,0.5793085098266602,[]
boudin,trancher,acl,VERB,0.5762473940849304,[]
promouvoir,spécialité,obj,NOUN,0.4295385181903839,[]
disparaître,celui-ci,nsubj,PRON,0.430824339389801,[]
jeter,boudin,obj,NOUN,0.5621777176856995,[]
tête,client,nmod,NOUN,0.4131794273853302,"[{""id"": 61999211, ""node1"": 144846, ""node2"": 20082, ""type"": 0, ""w"": -29.0}, {""id"": 61319955, ""node1"": 144846, ""node2"": 20082, ""type"": 10, ""w"": 38.0}]"
