head,lemma,dep,pos,sim,relations
spécialité,boulet,nsubj,NOUN,0.4867076575756073,"[{""id"": 943513991, ""node1"": 49537, ""node2"": 36367, ""type"": 0, ""w"": 20.0}]"
recette,dont,nmod,PRON,0.554669976234436,[]
mettre,recette,nsubj:pass,NOUN,0.6356000304222107,[]
recette,original,amod,ADJ,0.5799373388290405,[]
déposer,qui,nsubj,PRON,0.4268559217453003,[]
rappeler,taille,nsubj,NOUN,0.4259237647056579,[]
aspect,extérieur,amod,ADJ,0.4023930132389068,"[{""id"": 766469, ""node1"": 92662, ""node2"": 106608, ""type"": 0, ""w"": 29.0}, {""id"": 53585889, ""node1"": 92662, ""node2"": 106608, ""type"": 5, ""w"": 468.0}]"
boulet,véritable,amod,ADJ,0.4420913755893707,[]
celui,boulet,nmod,NOUN,0.4056947529315948,[]
pâte,amande,nmod,NOUN,0.6331775784492493,"[{""id"": 796691772, ""node1"": 34069, ""node2"": 28557, ""type"": 0, ""w"": 22.0}]"
amande,chocolat,nmod,NOUN,0.5735577344894409,[]
éclat,noisette,nmod,NOUN,0.4794126152992248,[]
noisette,grillé,amod,ADJ,0.6300298571586609,[]
couche,fin,amod,ADJ,0.4816582202911377,[]
couche,chocolat,nmod,NOUN,0.5840739011764526,[]
couche,noir,amod,ADJ,0.49542236328125,[]
noisette,lait,amod,ADJ,0.5987281203269958,"[{""id"": 97140973, ""node1"": 67819, ""node2"": 86296, ""type"": 0, ""w"": 25.0}, {""id"": 97140974, ""node1"": 67819, ""node2"": 86296, ""type"": 50, ""w"": 15.0}]"
